The intermediate results:
938,1
939,1
940,1
941,1
942,1
943,1
944,1
945,1
946,1
947,1
948,5
949,1
950,4
951,1
952,1
953,4
954,1
955,1
956,2
957,2
958,4
959,5
960,1
961,1
962,1
963,5
964,2
965,0
966,0
967,3
968,5
969,1
970,1
971,0
972,2
973,0
974,1
975,1
976,1
977,1
978,0
979,5
980,1
981,1
982,0
983,1
984,0
985,1
986,5
987,1
988,1
989,4
990,0
991,1
992,1
993,0
994,1
995,0
996,1
997,2
998,1
999,1
1000,1
1001,1
1002,5
1003,2
1004,1
1005,3
1006,1
1007,1
1008,1
1009,2
1010,1
1011,1
1012,3
1013,1
1014,1
1015,4
1016,5
1017,5
1018,1
1019,2
1020,5
1021,1
1022,1
1023,0
1024,1
1025,2
1026,2
1027,1
1028,4
1029,4
1030,1
1031,3
1032,4
1033,4
1034,1
1035,1
1036,1
1037,1
1038,0
1039,5
1040,1
1041,1
1042,1
1043,3
1044,1
1045,1
1046,1
1047,0
1048,1
1049,1
1050,1
1051,1
1052,1
1053,5
1054,4
1055,0
1056,2
1057,0
1058,1
1059,1
1060,2
1061,1
1062,3
1063,2
1064,1
1065,0
1066,5
1067,2
1068,3
1069,1
1070,4
1071,1
1072,1
1073,5
1074,3
1075,3
1076,1
1077,1
1078,2
1079,2
1080,2
1081,2
1082,0
1083,1
1084,2
1085,0
1086,1
1087,1
1088,0
1089,1
1090,3
1091,1
1092,3
1093,1
1094,1
1095,1
1096,1
1097,4
1098,1
1099,1
1100,0
1101,4
1102,1
1103,1
1104,4
1105,0
1106,4
1107,1
1108,3
1109,2
1110,5
1111,1
1112,2
1113,1
1114,3
1115,1
1116,1
1117,4
1118,5
1119,1
1120,4
1121,1
1122,1
1123,1
1124,1
1125,4
1126,0
1127,5
1128,1
1129,1
1130,2
1131,1
1132,1
1133,1
1134,1
1135,4
1136,5
1137,1
1138,3
1139,2
1140,0
1141,4
1142,3
1143,1
1144,1
1145,1
1146,4
1147,2
1148,5
1149,1
1150,1
1151,0
1152,1
1153,1
1154,4
1155,1
1156,0
1157,1
1158,4
1159,1
1160,5
1161,1
1162,1
1163,1
1164,4
1165,1
1166,3
1167,3
1168,1
1169,4
1170,5
1171,2
1172,0
1173,1
1174,1
1175,0
1176,1
1177,5
1178,5
1179,4
1180,2
1181,1
1182,1
1183,1
1184,1
1185,1
1186,1
1187,3
1188,3
1189,1
1190,1
1191,1
1192,1
1193,1
1194,1
1195,5
1196,1
1197,1
1198,5
1199,3
1200,1
1201,1
1202,3
1203,1
1204,1
1205,3
1206,1
1207,1
1208,1
1209,1
1210,1
1211,2
1212,4
1213,1
1214,1
1215,0
1216,1
1217,5
1218,0
1219,3
1220,5
1221,0
1222,3
1223,2
1224,1
1225,4
1226,2
1227,1
1228,1
1229,1
1230,3
1231,3
1232,1
1233,0
1234,1
1235,5
1236,4
1237,1
1238,4
1239,1
1240,2
1241,1
1242,3
1243,3
1244,4
1245,3
1246,2
1247,3
1248,4
1249,4
1250,5
1251,5
1252,1
1253,1
1254,1
1255,4
1256,0
1257,1
1258,0
1259,5
1260,1
1261,2
1262,0
1263,0
1264,0
1265,4
1266,5
1267,4
1268,2
1269,2
1270,1
1271,1
1272,1
1273,4
1274,4
1275,4
1276,1
1277,1
1278,1
1279,4
1280,1
1281,2
1282,3
1283,1
1284,4
1285,4
1286,3
1287,1
1288,5
1289,0
1290,1
1291,2
1292,1
1293,1
1294,1
1295,1
1296,2
1297,1
1298,1
1299,1
1300,0
1301,1
1302,5
1303,4
1304,2
1305,4
1306,1
1307,1
1308,1
1309,1
1310,1
1311,2
1312,1
1313,0
1314,1
1315,1
1316,1
1317,1
1318,1
1319,1
1320,1
1321,0
1322,4
1323,0
1324,5
1325,2
1326,1
1327,5
1328,1
1329,4
1330,4
1331,1
1332,1
1333,2
1334,2
1335,1
1336,1
1337,1
1338,1
1339,1
1340,1
1341,1
1342,1
1343,1
1344,1
1345,1
1346,1
1347,2
1348,5
1349,4
1350,1
1351,1
1352,4
1353,2
1354,1
1355,1
1356,2
1357,2
1358,1
1359,1
1360,1
1361,4
1362,3
1363,0
1364,1
1365,1
1366,1
1367,2
1368,2
1369,1
1370,1
1371,2
1372,1
1373,5
1374,3
1375,1
1376,5
1377,3
1378,4
1379,1
1380,1
1381,3
1382,1
1383,1
1384,0
1385,4
1386,1
1387,3
1388,3
1389,3
1390,1
1391,2
1392,2
1393,1
1394,3
1395,3
1396,2
1397,1
1398,1
1399,0
1400,1
1401,1
1402,4
1403,1
1404,0
1405,1
1406,0
1407,0
1408,1
1409,1
1410,1
1411,1
1412,4
1413,4
1414,3
1415,1
1416,4
1417,4
1418,0
1419,4
1420,3
1421,1
1422,1
1423,4
1424,1
1425,0
1426,1
1427,0
1428,1
1429,3
1430,2
1431,1
1432,2
1433,1
1434,4
1435,0
1436,1
1437,1
1438,1
1439,1
1440,5
1441,1
1442,3
1443,4
1444,4
1445,5
1446,1
1447,5
1448,4
1449,1
1450,1
1451,4
1452,2
1453,1
1454,1
1455,1
1456,5
1457,1
1458,1
1459,4
1460,3
1461,3
1462,5
1463,1
1464,1
1465,2
1466,1
1467,1
1468,4
1469,1
1470,4
1471,0
1472,1
1473,4
1474,4
1475,4
1476,1
1477,0
1478,1
1479,1
1480,0
1481,1
1482,1
1483,1
1484,2
1485,4
1486,5
1487,0
1488,0
1489,1
1490,3
1491,1
1492,1
1493,3
1494,1
1495,3
1496,1
1497,2
1498,1
1499,1
1500,3
1501,1
1502,5
1503,1
1504,3
1505,2
1506,1
1507,0
1508,1
1509,1
1510,1
1511,1
1512,4
1513,5
1514,3
1515,4
1516,1
1517,4
1518,2
1519,2
1520,5
1521,2
1522,1
1523,1
1524,1
1525,2
1526,1
1527,1
1528,1
1529,4
1530,4
1531,0
1532,4
1533,1
1534,1
1535,5
1536,0
1537,5
1538,1
1539,1
1540,0
1541,0
1542,1
1543,1
1544,1
1545,4
1546,1
1547,1
1548,2
1549,2
1550,2
1551,0
1552,1
1553,1
1554,4
1555,0
1556,5
1557,2
1558,2
1559,1
1560,5
1561,3
1562,1
1563,1
1564,2
1565,1
1566,2
1567,3
1568,1
1569,3
1570,2
1571,1
1572,1
1573,0
1574,4
1575,5
1576,2
1577,3
1578,4
1579,1
1580,1
1581,1
1582,1
1583,1
1584,3
1585,1
1586,3
1587,1
1588,1
1589,3
1590,2
1591,1
1592,1
1593,0
1594,1
1595,1
1596,1
1597,1
1598,1
1599,1
1600,3
1601,1
1602,1
1603,2
1604,5
1605,1
1606,0
1607,1
1608,5
1609,0
1610,1
1611,1
1612,1
1613,4
1614,0
1615,4
1616,1
1617,5
1618,4
1619,1
1620,4
1621,1
1622,1
1623,3
1624,1
1625,0
1626,1
1627,0
1628,1
1629,2
1630,3
1631,1
1632,1
1633,1
1634,4
1635,2
1636,4
1637,1
1638,3
1639,1
1640,1
1641,5
1642,0
1643,4
1644,1
1645,1
1646,1
1647,0
1648,0
1649,4
1650,1
1651,1
1652,1
1653,3
1654,1
1655,1
1656,1
1657,0
1658,3
1659,1
1660,1
1661,1
1662,1
1663,4
1664,1
1665,1
1666,1
1667,1
1668,5
1669,1
1670,0
1671,2
1672,2
1673,1
1674,1
1675,5
1676,5
1677,1
1678,1
1679,1
1680,1
1681,1
1682,0
1683,1
1684,3
1685,0
1686,1
1687,4
1688,2
1689,1
1690,5
1691,1
1692,1
1693,0
1694,5
1695,3
1696,0
1697,0
1698,5
1699,1
1700,1
1701,1
1702,1
1703,5
1704,1
1705,3
1706,5
1707,2
1708,4
1709,1
1710,1
1711,2
1712,1
1713,0
1714,0
1715,3
1716,1
1717,2
1718,1
1719,5
1720,0
1721,4
1722,1
1723,1
1724,1
1725,5
1726,1
1727,0
1728,3
1729,1
1730,4
1731,1
1732,5
1733,1
1734,4
1735,0
1736,1
1737,2
1738,1
1739,1
1740,5
1741,1
1742,1
1743,4
1744,0
1745,1
1746,2
1747,1
1748,0
1749,1
1750,5
1751,1
1752,1
1753,1
1754,5
1755,3
1756,1
1757,2
1758,3
1759,1
1760,3
1761,1
1762,3
1763,1
1764,5
1765,2
1766,4
1767,1
1768,1
1769,4
1770,1
1771,1
1772,1
1773,1
1774,1
1775,0
1776,1
1777,2
1778,0
1779,1
1780,1
1781,3
1782,1
1783,1
1784,1
1785,1
1786,4
1787,4
1788,2
1789,4
1790,4
1791,4
1792,0
1793,2
1794,1
1795,1
1796,2
1797,1
1798,4
1799,1
1800,1
1801,1
1802,4
1803,0
1804,3
1805,1
1806,0
1807,1
1808,1
1809,2
1810,3
1811,1
1812,3
1813,0
1814,1
1815,1
1816,4
1817,4
1818,1
1819,0
1820,4
1821,2
1822,1
1823,1
1824,1
1825,1
1826,1
1827,1
1828,4
1829,1
1830,1
1831,1
1832,0
1833,3
1834,0
1835,1
1836,1
1837,4
1838,0
1839,1
1840,1
1841,4
1842,4
1843,2
1844,2
1845,4
1846,2
1847,0
1848,0
1849,4
1850,5
1851,1
1852,1
1853,1
1854,0
1855,1
1856,1
1857,0
1858,0
1859,0
1860,2
1861,3
1862,3
1863,1
1864,1
1865,2
1866,5
1867,5
1868,0
1869,0
1870,1
1871,2
1872,1
1873,1
1874,1
1875,1
1876,4
1877,3
1878,3
1879,1
1880,1
1881,1
1882,1
1883,1
1884,4
1885,4
1886,1
1887,1
1888,2
1889,1
1890,1
1891,1
1892,1
1893,2
1894,4
1895,1
1896,1
1897,4
1898,4
1899,3
1900,1
1901,1
1902,1
1903,1
1904,5
1905,1
1906,1
1907,1
1908,5
1909,1
1910,1
1911,2
1912,2
1913,0
1914,3
1915,1
1916,0
1917,3
1918,1
1919,1
1920,1
1921,1
1922,1
1923,3
1924,1
1925,1
1926,1
1927,1
1928,1
1929,1
1930,0
1931,4
1932,1
1933,4
1934,3
1935,0
1936,1
1937,1
1938,1
1939,1
1940,1
1941,1
1942,2
1943,4
1944,0
1945,4
1946,4
1947,5
1948,1
1949,1
1950,1
1951,1
1952,2
1953,1
1954,1
1955,3
1956,4
1957,5
1958,3
1959,1
1960,3
1961,1
1962,4
1963,1
1964,4
1965,3
1966,1
1967,1
1968,1
1969,4
1970,1
1971,1
1972,1
1973,1
1974,3
1975,1
1976,1
1977,1
1978,5
1979,1
1980,0
1981,3
1982,1
1983,1
1984,5
1985,2
1986,1
1987,1
1988,2
1989,2
1990,1
1991,2
1992,1
1993,1
1994,1
1995,0
1996,1
1997,3
1998,0
1999,4
2000,1
2001,1
2002,4
2003,1
2004,4
2005,3
2006,4
2007,1
2008,1
2009,4
2010,1
2011,1
2012,1
2013,1
2014,1
2015,1
2016,1
2017,1
2018,0
2019,1
2020,1
2021,2
2022,1
2023,4
2024,2
2025,1
2026,3
2027,5
2028,5
2029,1
2030,3
2031,1
2032,1
2033,1
2034,5
2035,5
2036,5
2037,4
2038,4
2039,1
2040,1
2041,0
2042,4
2043,4
2044,4
2045,1
2046,1
2047,0
2048,1
2049,1
2050,0
2051,4
2052,0
2053,1
2054,1
2055,5
2056,1
2057,1
2058,4
2059,3
2060,1
2061,1
2062,0
2063,2
2064,0
2065,1
2066,1
2067,3
2068,4
2069,1
2070,1
2071,2
2072,4
2073,1
2074,1
2075,4
2076,1
2077,1
2078,5
2079,0
2080,1
2081,1
2082,1
2083,1
2084,1
2085,3
2086,1
2087,1
2088,3
2089,2
2090,0
2091,1
2092,2
2093,3
2094,2
2095,1
2096,1
2097,0
2098,3
2099,0
2100,2
2101,4
2102,4
2103,1
2104,2
2105,2
2106,1
2107,4
2108,0
2109,2
2110,2
2111,4
2112,4
2113,2
2114,1
2115,0
2116,1
2117,1
2118,1
2119,0
2120,1
2121,1
2122,3
2123,1
2124,3
2125,5
2126,1
2127,1
2128,2
2129,1
2130,3
2131,1
2132,1
2133,1
2134,4
2135,2
2136,4
2137,1
2138,1
2139,2
2140,2
2141,1
2142,4
2143,3
2144,1
2145,3
2146,1
2147,1
2148,1
2149,1
2150,3
2151,1
2152,1
2153,1
2154,1
2155,1
2156,0
2157,1
2158,1
2159,4
2160,2
2161,5
2162,1
2163,1
2164,1
2165,0
2166,2
2167,4
2168,5
2169,5
2170,1
2171,0
2172,2
2173,1
2174,3
2175,4
2176,1
2177,1
2178,1
2179,2
2180,1
2181,5
2182,1
2183,0
2184,1
2185,1
2186,1
2187,5
2188,2
2189,1
2190,1
2191,1
2192,1
2193,1
2194,1
2195,1
2196,0
2197,1
2198,5
2199,3
2200,1
2201,4
2202,0
2203,5
2204,0
2205,0
2206,4
2207,1
2208,5
2209,5
2210,4
2211,2
2212,1
2213,4
2214,5
2215,1
2216,2
2217,3
2218,1
2219,1
2220,1
2221,1
2222,1
2223,1
2224,5
2225,5
2226,1
2227,2
2228,4
2229,3
2230,4
2231,1
2232,0
2233,4
2234,0
2235,5
2236,5
2237,4
2238,2
2239,1
2240,1
2241,1
2242,0
2243,4
2244,0
2245,1
2246,1
2247,1
2248,1
2249,1
2250,0
2251,5
2252,1
2253,2
2254,2
2255,1
2256,1
2257,0
2258,2
2259,1
2260,0
2261,1
2262,1
2263,1
2264,1
2265,1
2266,1
2267,1
2268,1
2269,5
2270,1
2271,5
2272,0
2273,1
2274,1
2275,4
2276,2
2277,1
2278,1
2279,1
2280,2
2281,1
2282,0
2283,1
2284,1
2285,1
2286,1
2287,4
2288,1
2289,1
2290,4
2291,5
2292,1
2293,1
2294,4
2295,2
2296,1
2297,3
2298,1
2299,5
2300,0
2301,0
2302,1
2303,2
2304,1
2305,1
2306,1
2307,1
2308,1
2309,1
2310,1
2311,3
2312,2
2313,0
2314,1
2315,1
2316,1
2317,2
2318,3
2319,3
2320,1
2321,2
2322,2
2323,2
2324,5
2325,3
2326,2
2327,4
2328,1
2329,1
2330,0
2331,1
2332,1
2333,1
2334,4
2335,1
2336,1
2337,2
2338,4
2339,1
2340,1
2341,1
2342,1
2343,4
2344,1
2345,1
2346,1
2347,1
2348,3
2349,4
2350,1
2351,0
2352,0
2353,1
2354,2
2355,1
2356,4
2357,1
2358,1
2359,5
2360,1
2361,4
2362,3
2363,4
2364,0
2365,1
2366,0
2367,1
2368,4
2369,1
2370,1
2371,4
2372,1
2373,5
2374,1
2375,1
2376,0
2377,0
2378,4
2379,1
2380,5
2381,2
2382,1
2383,3
2384,1
2385,1
2386,2
2387,1
2388,5
2389,1
2390,1
2391,1
2392,1
2393,1
2394,4
2395,4
2396,0
2397,0
2398,0
2399,5
2400,1
2401,0
2402,1
2403,2
2404,1
2405,3
2406,1
2407,1
2408,1
2409,1
2410,1
2411,1
2412,1
2413,0
2414,1
2415,1
2416,5
2417,1
2418,1
2419,5
2420,1
2421,1
2422,4
2423,1
2424,1
2425,3
2426,2
2427,1
2428,1
2429,1
2430,5
2431,1
2432,2
2433,1
2434,4
2435,5
2436,4
2437,3
2438,3
2439,1
2440,1
2441,3
2442,0
2443,4
2444,2
2445,0
2446,1
2447,1
2448,1
2449,1
2450,1
2451,3
2452,2
2453,1
2454,1
2455,5
2456,1
2457,1
2458,1
2459,1
2460,1
2461,1
2462,2
2463,1
2464,1
2465,1
2466,2
2467,4
2468,1
2469,1
2470,1
2471,0
2472,0
2473,4
2474,0
2475,1
2476,1
2477,4
2478,1
2479,0
2480,4
2481,4
2482,1
2483,0
2484,1
2485,4
2486,1
2487,0
2488,1
2489,3
2490,1
2491,1
2492,3
2493,4
2494,1
2495,0
2496,2
2497,1
2498,5
2499,1
2500,4
2501,1
2502,1
2503,1
2504,3
2505,5
2506,1
2507,1
2508,1
2509,0
2510,1
2511,1
2512,1
2513,1
2514,1
2515,1
2516,1
2517,1
2518,1
2519,4
2520,1
2521,3
2522,5
2523,0
2524,3
2525,1
2526,4
2527,1
2528,4
2529,1
2530,3
2531,5
2532,1
2533,3
2534,1
2535,0
2536,0
2537,1
2538,3
2539,1
2540,1
2541,0
2542,0
2543,1
2544,1
2545,1
2546,1
2547,5
2548,2
2549,1
2550,2
2551,4
2552,1
2553,2
2554,4
2555,1
2556,4
2557,1
2558,0
2559,3
2560,1
2561,0
2562,1
2563,1
2564,2
2565,5
2566,2
2567,4
2568,4
2569,1
2570,4
2571,1
2572,1
2573,0
2574,1
2575,4
2576,0
2577,2
2578,1
2579,3
2580,0
2581,1
2582,2
2583,1
2584,1
2585,1
2586,4
2587,1
2588,0
2589,0
2590,1
2591,4
2592,1
2593,1
2594,1
2595,1
2596,1
2597,1
2598,1
2599,0
2600,4
2601,1
2602,1
2603,5
2604,0
2605,1
2606,5
2607,1
2608,3
2609,1
2610,5
2611,0
2612,1
2613,1
2614,1
2615,2
2616,1
2617,3
2618,1
2619,1
2620,5
2621,1
2622,1
2623,2
2624,1
2625,3
2626,4
2627,3
2628,3
2629,2
2630,3
2631,4
2632,2
2633,1
2634,1
2635,1
2636,0
2637,1
2638,3
2639,4
2640,0
2641,1
2642,4
2643,1
2644,1
2645,0
2646,4
2647,1
2648,1
2649,2
2650,1
2651,2
2652,2
2653,2
2654,0
2655,0
2656,1
2657,0
2658,2
2659,1
2660,1
2661,1
2662,1
2663,1
2664,0
2665,0
2666,1
2667,0
2668,1
2669,1
2670,1
2671,4
2672,1
2673,3
2674,1
2675,2
2676,1
2677,1
2678,1
2679,1
2680,4
2681,1
2682,4
2683,5
2684,1
2685,0
2686,1
2687,0
2688,0
2689,3
2690,1
2691,1
2692,1
2693,1
2694,2
2695,1
2696,1
2697,2
2698,4
2699,4
2700,1
2701,1
2702,4
2703,1
2704,5
2705,1
2706,1
2707,0
2708,1
2709,2
2710,1
2711,1
2712,1
2713,3
2714,1
2715,1
2716,1
2717,1
2718,1
2719,1
2720,1
2721,1
2722,5
2723,2
2724,1
2725,4
2726,1
2727,1
2728,5
2729,5
2730,4
2731,1
2732,1
2733,1
2734,1
2735,1
2736,1
2737,1
2738,5
2739,1
2740,1
2741,0
2742,3
2743,4
2744,1
2745,1
2746,4
2747,1
2748,2
2749,1
2750,1
2751,1
2752,4
2753,1
2754,0
2755,0
2756,0
2757,1
2758,1
2759,1
2760,0
2761,1
2762,1
2763,4
2764,2
2765,3
2766,2
2767,1
2768,1
2769,4
2770,1
2771,0
2772,1
2773,1
2774,4
2775,1
2776,1
2777,4
2778,3
2779,4
2780,1
2781,1
2782,0
2783,1
2784,4
2785,5
2786,1
2787,1
2788,4
2789,2
2790,4
2791,1
2792,1
2793,0
2794,0
2795,1
2796,4
2797,4
2798,1
2799,4
2800,0
2801,1
2802,0
2803,1
2804,1
2805,5
2806,1
2807,1
2808,3
2809,1
2810,2
2811,0
2812,1
2813,1
2814,1
2815,3
2816,1
2817,4
2818,1
2819,4
2820,3
2821,1
2822,1
2823,1
2824,4
2825,3
2826,2
2827,0
2828,0
2829,1
2830,0
2831,4
2832,0
2833,1
2834,4
2835,1
2836,1
2837,1
2838,1
2839,1
2840,3
2841,1
2842,2
2843,0
2844,4
2845,0
2846,1
2847,1
2848,4
2849,5
2850,1
2851,5
2852,1
2853,3
2854,5
2855,4
2856,1
2857,2
2858,1
2859,1
2860,1
2861,1
2862,1
2863,1
2864,3
2865,1
2866,1
2867,1
2868,1
2869,1
2870,1
2871,1
2872,5
2873,1
2874,1
2875,4
2876,1
2877,1
2878,2
2879,1
2880,1
2881,1
2882,1
2883,4
2884,1
2885,0
2886,1
2887,1
2888,0
2889,1
2890,1
2891,0
2892,1
2893,1
2894,4
2895,1
2896,1
2897,1
2898,4
2899,2
2900,4
2901,4
2902,1
2903,0
2904,1
2905,1
2906,1
2907,0
2908,1
2909,1
2910,4
2911,1
2912,0
2913,1
2914,1
2915,1
2916,1
2917,0
2918,3
2919,1
2920,0
2921,0
2922,1
2923,4
2924,1
2925,1
2926,1
2927,1
2928,5
2929,2
2930,5
2931,1
2932,1
2933,1
2934,1
2935,4
2936,2
2937,1
2938,2
2939,1
2940,1
2941,1
2942,4
2943,1
2944,1
2945,1
2946,4
2947,1
2948,1
2949,1
2950,1
2951,4
2952,0
2953,3
2954,1
2955,1
2956,0
2957,4
2958,1
2959,3
2960,0
2961,3
2962,1
2963,0
2964,4
2965,4
2966,1
2967,1
2968,3
2969,1
2970,0
2971,1
2972,2
2973,1
2974,1
2975,0
2976,1
2977,1
2978,1
2979,5
2980,1
2981,1
2982,1
2983,1
